participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,STV_regress_eeg_final,PCorrectChange
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,1,red,red,1,0.580590128898621,508297.9479392,2.85257879999699,3,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-5.770608,0.0002310093,
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,2,orange,neither,0,0.5,508300.0111697,2.06323050003266,5,4,54,508307.4626782,1,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6.811929,-0.0003797629,-0.0805901288986206
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,3,red,red,1,0.584094047546387,508309.5078584,9.49668869999005,3,1,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-3.565309,-0.0006402898,0.0840940475463867
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,4,orange,neither,0,0.5,508311.3952066,1.88734820001991,2,2,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-15.3097,-0.001402222,-0.0840940475463867
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,5,red,red,1,0.588098526000977,508313.1471792,1.75197260000277,4,2,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4.318393,-0.0003492035,0.0880985260009766
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,6,orange,neither,0,0.5,508314.7552084,1.60802919999696,2,4,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,-3.490494,-0.0005451313,-0.0880985260009766
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,7,red,red,1,0.592735290527344,508316.4911608,1.73595239996212,4,1,54,508320.0946224,2,1,,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,-0.4774657,8.43468e-05,0.0927352905273438
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,8,red,red,2,0.685470581054688,508321.6612383,5.17007749999175,4,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,-10.41015,-0.001043432,0.0927352905273438
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,9,red,red,3,0.772750854492188,508323.5390942,1.87785590003477,3,3,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,-3.763138,0.0004339942,0.0872802734375
4,f,29,0,1,fixed,11,14,11,22,1,orange,1,orange,1,100,100,508295.0953604,508385.2589261,508385.2599381,10,orange,red,2,0.696380615234375,508325.4030546,1.8639603999909,3,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,4.666136,0.0004545715,-0.0763702392578125
