participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,STV_regress_eeg_final,PCorrectChange
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,1,red,red,1,0.580590128898621,1098602.9369782,3.05842699995264,3,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3.756172,0.0003537468,
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,2,orange,neither,0,0.5,1098606.0332589,3.09628070006147,5,4,51,1098613.5564918,1,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-1.335863,-0.0001838194,-0.0805901288986206
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,3,red,red,1,0.584094047546387,1098616.0575593,10.0243003999349,3,1,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.7098955,-0.0002213438,0.0840940475463867
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,4,orange,neither,0,0.5,1098617.9529166,1.89535730006173,2,2,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.5583039,-2.619572e-05,-0.0840940475463867
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,5,red,red,1,0.588098526000977,1098620.1526667,2.19975010002963,4,2,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,8.507633,0.0003085837,0.0880985260009766
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,6,orange,neither,0,0.5,1098622.5688611,2.41619439981878,2,4,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,5.569512,-3.26811e-05,-0.0880985260009766
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,7,red,red,1,0.592735290527344,1098624.960814,2.39195290021598,4,1,56,1098634.5643562,2,1,,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,-0.3628814,8.957868e-05,0.0927352905273438
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,8,red,red,2,0.685470581054688,1098637.576769,12.6159549998119,4,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,4.449824,0.000892217,0.0927352905273438
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,9,red,red,3,0.772750854492188,1098639.7688207,2.19205170008354,3,3,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,11.96195,-0.000656095,0.0872802734375
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,10,orange,red,2,0.696380615234375,1098641.5048069,1.73598619992845,3,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,3.704162,-4.798477e-05,-0.0763702392578125
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,11,orange,red,1,0.604736328125,1098643.4488448,1.94403790007345,5,1,,,,,,,0,0,2,2,1,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,6.588546,9.758043e-05,-0.091644287109375
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,12,orange,neither,0,0.5,1098646.3925292,2.94368440005928,1,1,,,,,,,1,0,2,2,1,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,-7.650385,-0.0002658537,-0.104736328125
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,13,orange,orange,1,0.61279296875,1098648.5128746,2.12034539994784,2,3,,,,,,,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,0,1,1,2,1,0,0,2,0,0,0,9.862704,8.700357e-06,0.11279296875
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,14,orange,orange,2,0.7255859375,1098650.2167985,1.70392389991321,1,4,,,,,,,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,1,1,1,2,1,0,0,2,0,0,0,2.213182,0.0002370542,0.11279296875
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,15,orange,orange,3,0.828125,1098653.656789,3.4399904999882,2,5,105,1098659.0523696,1,1,,1,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,1,1,1,2,1,0,1,2,0,0,0,1.006833,0.0008877327,0.1025390625
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,16,red,orange,2,0.74609375,1098661.7766069,8.11981790000573,1,5,82,1098666.6523825,1,1,,1,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,1,1,1,2,1,2,1,2,0,0,0,7.483572,0.001252415,-0.08203125
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,17,orange,orange,3,0.85546875,1098669.0327974,7.25619049998932,5,3,,,,,,,1,0,2,2,1,0,1,0,2,0,0,1,2,0,1,1,1,1,2,1,2,1,2,0,0,0,0.3377142,0.0009450804,0.109375
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,18,orange,orange,4,0.9375,1098671.0568099,2.02401250018738,1,2,,,,,,,1,0,2,2,1,1,1,0,2,0,0,1,2,0,1,1,1,1,2,1,2,1,2,0,0,0,16.79653,0.000212354,0.08203125
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,19,red,orange,3,0.890625,1098673.0487768,1.99196689995006,5,5,,,,,,,1,0,2,2,1,1,1,0,2,0,0,1,2,0,1,1,1,1,2,1,2,1,2,0,2,0,11.62136,0.0002136629,-0.046875
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,20,red,orange,2,0.8125,1098674.6647733,1.61599650001153,2,1,,,,,,,1,2,2,2,1,1,1,0,2,0,0,1,2,0,1,1,1,1,2,1,2,1,2,0,2,0,8.563911,-0.0003032275,-0.078125
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,21,orange,orange,3,0.9375,1098676.4327177,1.76794439996593,4,3,,,,,,,1,2,2,2,1,1,1,0,2,0,0,1,2,1,1,1,1,1,2,1,2,1,2,0,2,0,12.77792,0.0007825033,0.125
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,22,orange,orange,4,1,1098679.984812,3.5520943000447,1,3,,,,,,,1,2,2,2,1,1,1,0,2,0,1,1,2,1,1,1,1,1,2,1,2,1,2,0,2,0,6.340599,0.0008622123,0.0625
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,23,orange,orange,5,1,1098682.0807313,2.09591929987073,5,2,,,,,,,1,2,2,2,1,1,1,0,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,0,2,0,3.112122,0.0007421438,0
15,f,26,0,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,24,red,orange,4,1,1098684.0408738,1.96014250000007,3,2,,,,,,,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,0,2,0,8.740944,0.0008031178,0
15,f,26,1,1,decreasing,11,14,11,25,1,orange,1,orange,1,0,0,1098599.8785512,1098692.7759326,1098692.7770666,25,red,orange,3,1,1098686.5572012,2.51632739999332,4,5,104,1098695.8122218,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,0,-3.579696,0.0003686798,0
