participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,STV_regress_eeg_final,PCorrectChange
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,1,green,green,1,0.580590128898621,853912.7386951,1.64127579994965,3,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14.33424,0.0005942042,
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,2,blue,neither,0,0.5,853914.930668,2.19197290006559,5,4,51,853920.7656497,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,11.19871,4.578421e-05,-0.0805901288986206
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,3,green,green,1,0.584094047546387,853922.4986542,7.56798619998153,3,1,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-10.78304,0.0001282475,0.0840940475463867
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,4,blue,neither,0,0.5,853924.7459347,2.24728050001431,2,2,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,16.25636,1.008715e-05,-0.0840940475463867
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,5,green,green,1,0.588098526000977,853927.4978768,2.75194210000336,4,2,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,17.55869,0.001050545,0.0880985260009766
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,6,blue,neither,0,0.5,853930.0659203,2.56804349995218,2,4,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,15.31743,-0.0002532541,-0.0880985260009766
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,7,green,green,1,0.592735290527344,853932.3939418,2.32802150002681,4,1,51,853937.7254708,2,1,,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,15.51725,-0.0003337332,0.0927352905273438
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,8,green,green,2,0.685470581054688,853940.3455412,7.95159940002486,4,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,6.950323,-0.0004962148,0.0927352905273438
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,9,green,green,3,0.772750854492188,853942.4419004,2.09635919996072,3,3,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,2.206636,0.00115511,0.0872802734375
12,f,26,0,1,fixed,11,14,11,25,1,blue,1,blue,1,100,100,853911.0974193,854019.7944967,854019.7953389,10,blue,green,2,0.696380615234375,853944.7538525,2.31195210001897,3,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,12.38478,-0.0003811661,-0.0763702392578125
