participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,STV_regress_eeg_final,PCorrectChange,previousPCorrect
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,11,blue,green,5,0.91021728515625,1460761.573532,7.47998679988086,1,4,58,1460767.7690807,2,1,,1,0,0,1,0,2,2,1,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,2,2,2,0,6.285527,0.0002821043,-0.030548095703125,0.940765380859375
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,12,green,green,6,0.953857421875,1460769.9254809,8.35194890014827,3,4,,,,,,,0,0,1,0,2,2,1,2,0,0,2,0,0,0,2,1,0,2,0,0,0,0,2,2,2,0,4.443957,0.000394156,0.04364013671875,0.91021728515625
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,13,green,green,7,0.980712890625,1460772.0855055,2.16002459987067,3,3,,,,,,,0,0,1,0,2,2,1,2,0,0,2,0,2,0,2,1,0,2,0,0,0,0,2,2,2,0,6.018709,0.000590454,0.02685546875,0.953857421875
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,14,green,green,8,0.994140625,1460776.8855303,4.80002480000257,1,5,,,,,,,0,0,1,0,2,2,1,2,0,0,2,0,2,0,2,1,0,2,0,0,2,0,2,2,2,0,14.60258,0.0003935581,0.013427734375,0.980712890625
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,15,blue,green,7,0.9892578125,1460779.0212121,2.1356818000786,1,1,,,,,,,1,0,1,0,2,2,1,2,0,0,2,0,2,0,2,1,0,2,0,0,2,0,2,2,2,0,-7.961224,-0.0001212331,-0.0048828125,0.994140625
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,16,blue,green,6,0.98046875,1460781.1574784,2.13626629998907,4,4,,,,,,,1,0,1,0,2,2,1,2,0,0,2,0,2,0,2,1,0,2,1,0,2,0,2,2,2,0,-10.45603,6.045424e-05,-0.0087890625,0.9892578125
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,17,blue,green,5,0.96484375,1460782.7894845,1.63200609991327,2,3,78,1460792.8889503,2,1,,1,1,0,1,0,2,2,1,2,0,0,2,1,2,0,2,1,0,2,1,0,2,0,2,2,2,0,-7.421899,0.0005207764,-0.015625,0.98046875
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,18,blue,green,4,0.9375,1460795.2675389,12.4780544000678,4,3,,,,,,,1,0,1,0,2,2,1,2,0,0,2,1,2,1,2,1,0,2,1,0,2,0,2,2,2,0,-0.3913718,-0.0003631525,-0.02734375,0.96484375
20,m,28,0,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,19,green,green,5,0.984375,1460797.7415357,2.47399679990485,2,4,,,,,,,1,0,1,0,2,2,1,2,0,0,2,1,2,1,2,1,2,2,1,0,2,0,2,2,2,0,6.0671,0.0004962309,0.046875,0.9375
20,m,28,1,1,fixed,9,9,16,20,2,green,2,green,1,100,100,1460727.7808973,1460812.9978658,1460812.9982857,20,green,green,6,1,1460800.1334977,2.39196200016886,5,2,105,1460816.3529571,2,1,1,1,1,0,1,0,2,2,1,2,0,2,2,1,2,1,2,1,2,2,1,0,2,0,2,2,2,0,15.72415,0.001160822,0.015625,0.984375
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,1,green,green,1,0.580590128898621,1460818.1178019,0.700447899987921,5,1,51,1460822.6969908,2,1,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03134,0.0001697613,0.0805901288986206,0.5
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,2,green,green,2,0.661180257797241,1460825.5178116,7.40000969986431,5,5,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.481941,-0.0001853101,0.0805901288986206,0.580590128898621
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,3,blue,green,1,0.584094047546387,1460827.0871974,1.56938580004498,3,4,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,9.73304,0.0004011036,-0.0770862102508545,0.661180257797241
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,4,green,green,2,0.668188095092773,1460829.1014461,2.01424870011397,3,3,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,-7.764596,0.0002275934,0.0840940475463867,0.584094047546387
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,5,green,green,3,0.74827766418457,1460831.10936,2.00791389984079,2,3,,,,,,,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,-13.87452,0.0005116973,0.0800895690917969,0.668188095092773
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,6,blue,green,2,0.676197052001953,1460833.0691346,1.95977460010909,2,1,,,,,,,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,-6.710582,-0.0004080963,-0.0720806121826172,0.74827766418457
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,7,blue,green,1,0.592735290527344,1460835.2214044,2.15226979996078,4,3,49,1460846.7208774,1,1,,0,0,1,0,0,2,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,2,0,5.576846,0.0008655009,-0.0834617614746094,0.676197052001953
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,8,green,green,2,0.685470581054688,1460848.7574728,13.5360684001353,3,1,,,,,,,0,1,2,0,2,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,2,0,8.040982,-0.0002343546,0.0927352905273438,0.592735290527344
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,9,blue,green,1,0.598190307617188,1460850.6934072,1.93593439995311,1,5,,,,,,,0,1,2,0,2,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,1,0,0,0,2,0,13.39228,-0.0007351842,-0.0872802734375,0.685470581054688
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,10,green,green,2,0.696380615234375,1460852.7011119,2.00770469987765,4,4,,,,,,,0,1,2,0,2,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0,1,0,0,0,2,0,-5.677277,0.0003562493,0.0981903076171875,0.598190307617188
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,11,blue,green,1,0.604736328125,1460854.2854461,1.58433420001529,4,1,,,,,,,0,1,2,1,2,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0,1,0,0,0,2,0,-4.78892,-0.0002834586,-0.091644287109375,0.696380615234375
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,12,blue,neither,0,0.5,1460856.0051963,1.71975020016544,2,4,,,,,,,0,1,2,1,2,0,0,0,0,0,0,2,2,1,0,0,1,1,2,0,1,0,0,0,2,0,-2.727842,-0.0001773525,-0.104736328125,0.604736328125
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,13,blue,blue,1,0.61279296875,1460858.0533855,2.04818919999525,1,3,,,,,,,0,1,2,1,2,0,0,0,0,0,1,2,2,1,0,0,1,1,2,0,1,0,0,0,2,0,2.350165,0.0003976507,0.11279296875,0.5
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,14,green,neither,0,0.5,1460863.1333771,5.07999160001054,5,2,,,,,,,0,1,2,1,2,0,0,0,0,2,1,2,2,1,0,0,1,1,2,0,1,0,0,0,2,0,7.283427,-0.0001983329,-0.11279296875,0.61279296875
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,15,green,green,1,0.623046875,1460865.2210623,2.08768519992009,1,4,52,1460878.7695864,2,1,,1,0,1,2,1,2,0,0,0,0,2,1,2,2,1,0,2,1,1,2,0,1,0,0,0,2,0,1.810379,5.366944e-05,0.123046875,0.5
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,16,green,green,2,0.74609375,1460882.3251625,17.1041001998819,3,2,54,1460886.296911,2,1,,1,0,1,2,1,2,0,0,2,0,2,1,2,2,1,0,2,1,1,2,0,1,0,0,0,2,0,-13.83555,0.0005199119,0.123046875,0.623046875
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,17,green,green,3,0.85546875,1460888.5813073,6.25614479999058,1,1,,,,,,,2,1,2,1,2,0,0,2,0,2,1,2,2,1,0,2,1,1,2,0,1,0,0,0,2,0,9.290629,0.0004359301,0.109375,0.74609375
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,18,blue,green,2,0.7734375,1460890.7090289,2.12772160000168,4,2,,,,,,,2,1,2,1,2,0,0,2,1,2,1,2,2,1,0,2,1,1,2,0,1,0,0,0,2,0,14.24415,0.001102732,-0.08203125,0.85546875
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,19,blue,green,1,0.65625,1460892.3493254,1.64029650017619,4,5,,,,,,,2,1,2,1,2,0,0,2,1,2,1,2,2,1,0,2,1,1,2,0,1,0,0,1,2,0,9.388992,-0.0005535468,-0.1171875,0.7734375
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,20,blue,neither,0,0.5,1460894.3812703,2.03194489981979,2,2,,,,,,,2,1,2,1,2,0,1,2,1,2,1,2,2,1,0,2,1,1,2,0,1,0,0,1,2,0,8.926209,-0.0003706638,-0.15625,0.65625
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,21,blue,blue,1,0.6875,1460899.8452454,5.46397510007955,5,3,,,,,,,2,1,2,1,2,0,1,2,1,2,1,2,2,1,1,2,1,1,2,0,1,0,0,1,2,0,14.60659,-0.0002773797,0.1875,0.5
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,22,blue,blue,2,0.875,1460901.8373173,1.99207190005109,3,5,,,,,,,2,1,2,1,2,0,1,2,1,2,1,2,2,1,1,2,1,1,2,0,1,0,1,1,2,0,8.044243,0.0002869361,0.1875,0.6875
20,m,28,0,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,23,green,blue,1,0.75,1460906.8132296,4.9759122999385,2,5,76,1460912.976814,1,1,,1,2,1,2,1,2,0,1,2,1,2,1,2,2,1,1,2,1,1,2,0,1,2,1,1,2,0,10.78545,-0.0004357785,-0.125,0.875
20,m,28,1,2,fixed,11,14,11,24,1,blue,1,blue,1,100,200,1460817.417354,1460922.479611,1460922.4800507,24,blue,blue,2,1,1460915.1972084,8.3839787999168,1,2,105,1460925.1847711,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,0,1,2,1,1,2,0,9.51896,0.000161989,0.25,0.75
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,1,blue,blue,1,0.580590128898621,1460928.6052833,2.35671459999867,2,3,51,1460931.9528392,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13416,-6.28666e-05,0.0805901288986206,0.5
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,2,blue,blue,2,0.661180257797241,1460934.0049566,5.39967330009677,1,3,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.073693,-0.0002993616,0.0805901288986206,0.580590128898621
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,3,blue,blue,3,0.738266468048096,1460936.0692975,2.06434089993127,5,4,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-21.22311,0.0006050392,0.0770862102508545,0.661180257797241
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,4,blue,blue,4,0.808344841003418,1460938.0932404,2.02394290012307,4,2,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.534053,0.0004989294,0.0700783729553223,0.738266468048096
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,5,green,blue,3,0.74827766418457,1460940.0370259,1.9437855000142,1,1,,,,,,,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-21.37751,-0.0005633108,-0.0600671768188477,0.808344841003418
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,6,green,blue,2,0.676197052001953,1460941.9410244,1.90399849996902,5,1,,,,,,,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-13.61446,-0.0003767019,-0.0720806121826172,0.74827766418457
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,7,blue,blue,3,0.759658813476562,1460943.8292539,1.88822950003669,4,4,,,,,,,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.578673,0.0005929816,0.0834617614746094,0.676197052001953
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,8,green,blue,2,0.685470581054688,1460945.8690894,2.03983549983241,4,1,,,,,,,2,0,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11.05361,-0.00172361,-0.074188232421875,0.759658813476562
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,9,green,blue,1,0.598190307617188,1460947.9170549,2.04796550003812,1,4,52,1460956.5286715,1,1,,1,2,0,0,2,2,0,0,0,1,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,9.526334,0.0008661437,-0.0872802734375,0.685470581054688
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,10,blue,blue,2,0.696380615234375,1460958.9572161,11.0401612001006,2,2,,,,,,,2,0,0,2,2,0,1,0,1,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,-0.2415934,0.0006929089,0.0981903076171875,0.598190307617188
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,11,blue,blue,3,0.78802490234375,1460961.1889367,2.23172060004435,3,5,,,,,,,2,0,0,2,2,0,1,0,1,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,3.478226,5.946943e-05,0.091644287109375,0.696380615234375
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,12,blue,blue,4,0.8665771484375,1460963.6368617,2.44792499998584,3,2,59,1460973.6808062,1,1,,1,2,0,0,2,2,0,1,1,1,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,-5.356855,-0.0007988713,0.07855224609375,0.78802490234375
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,13,blue,blue,5,0.927001953125,1460975.964879,12.3280172999948,3,1,,,,,,,2,0,1,2,2,0,1,1,1,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,19.83249,0.0002864473,0.0604248046875,0.8665771484375
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,14,blue,blue,6,0.96728515625,1460977.6208961,1.65601709997281,5,3,,,,,,,2,0,1,2,2,0,1,1,1,0,1,1,0,0,1,2,0,0,1,1,0,0,1,0,0,0,4.530873,2.03721e-05,0.040283203125,0.927001953125
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,15,blue,blue,7,0.9892578125,1460979.7411438,2.12024770001881,3,4,,,,,,,2,0,1,2,2,0,1,1,1,0,1,1,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0.06461342,0.0005705387,0.02197265625,0.96728515625
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,16,green,blue,6,0.98046875,1460981.933169,2.19202519999817,4,3,,,,,,,2,0,1,2,2,0,1,1,1,0,1,1,0,2,1,2,0,1,1,1,0,0,1,0,0,0,-2.263243,-0.0001078626,-0.0087890625,0.9892578125
20,m,28,0,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,17,blue,blue,7,0.99609375,1460984.1010911,2.16792209981941,2,4,,,,,,,2,0,1,2,2,0,1,1,1,0,1,1,0,2,1,2,1,1,1,1,0,0,1,0,0,0,11.99182,0.0006437471,0.015625,0.98046875
20,m,28,1,3,fixed,8,17,8,18,1,blue,1,blue,1,100,300,1460926.2485687,1460998.8167089,1460998.8172538,18,blue,blue,8,1,1460986.1332474,2.03215630003251,4,5,105,1461001.9607329,1,1,1,1,2,0,1,2,2,0,1,1,1,0,1,1,0,2,1,2,1,1,1,1,0,0,1,1,0,0,17.9327,0.0006601191,0.00390625,0.99609375
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,1,blue,blue,1,0.580590128898621,1461005.5328183,2.51490549999289,1,2,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.479106,0.0002646076,0.0805901288986206,0.5
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,2,green,neither,0,0.5,1461007.5251478,1.99232950014994,3,1,,,,,,,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.207611,-7.673402e-05,-0.0805901288986206,0.580590128898621
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,3,green,green,1,0.584094047546387,1461009.3731129,1.84796509984881,2,1,,,,,,,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.12696,4.025304e-05,0.0840940475463867,0.5
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,4,blue,neither,0,0.5,1461011.2641019,1.89098899997771,1,3,51,1461016.3846309,2,1,,2,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.231666,-0.00066826,-0.0840940475463867,0.584094047546387
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,5,blue,blue,1,0.588098526000977,1461018.3250674,7.06096550007351,2,3,,,,,,,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85527,0.001200878,0.0880985260009766,0.5
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,6,green,neither,0,0.5,1461020.1969122,1.87184479995631,5,2,,,,,,,0,2,2,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.350873,0.0004021224,-0.0880985260009766,0.588098526000977
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,7,green,green,1,0.592735290527344,1461022.1087517,1.91183950006962,5,4,,,,,,,0,2,2,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9.900499,-0.0007352642,0.0927352905273438,0.5
20,m,28,0,4,fixed,10,10,15,22,1,blue,2,green,0,-100,200,1461003.0179128,1461083.0026205,1461083.0030873,8,green,green,2,0.685470581054688,1461024.0932483,1.9844965999946,1,4,54,1461028.7686318,2,1,,1,0,2,2,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,-0.1821085,-0.0005221353,0.0927352905273438,0.592735290527344
