participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,STV_regress_eeg_final,PCorrectChange
13,m,36,0,2,decreasing,8,8,17,15,2,red,2,red,1,100,240,860707.4697082,860783.1710933,860783.1715345,12,red,red,2,0.70947265625,860759.9939887,3.71992029994726,5,3,,,,,,,0,0,2,0,2,1,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,2,1,1,2,0,7.236094,0.0008380078,0.104736328125
13,m,36,0,2,decreasing,8,8,17,15,2,red,2,red,1,100,240,860707.4697082,860783.1710933,860783.1715345,13,orange,red,1,0.61279296875,860763.9216953,3.92770660005044,1,4,,,,,,,0,0,2,0,2,1,1,2,0,0,1,2,0,0,2,1,0,0,0,0,0,2,1,1,2,0,9.053423,0.0008320831,-0.0966796875
13,m,36,0,2,decreasing,8,8,17,15,2,red,2,red,1,100,240,860707.4697082,860783.1710933,860783.1715345,14,red,red,2,0.7255859375,860769.0020202,5.08032489998732,3,4,57,860772.6935398,2,1,,1,0,0,2,0,2,1,1,2,0,0,1,2,0,0,2,1,0,2,0,0,0,2,1,1,2,0,14.76381,0.0002971068,0.11279296875
13,m,36,1,2,decreasing,8,8,17,15,2,red,2,red,1,100,240,860707.4697082,860783.1710933,860783.1715345,15,red,red,3,0.828125,860774.8580045,5.85598430002574,3,3,65,860787.0294611,2,1,1,1,0,0,2,0,2,1,1,2,0,0,1,2,2,0,2,1,0,2,0,0,0,2,1,1,2,0,10.2684,0.0007910127,0.1025390625
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,1,orange,orange,1,0.580590128898621,860791.633912,3.54540910001379,3,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.231113,6.649092e-05,
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,2,orange,orange,2,0.661180257797241,860795.6019635,3.96805150003638,3,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.660209,0.0001513334,0.0805901288986206
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,3,orange,orange,3,0.738266468048096,860798.7938165,3.19185299996752,4,2,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.545767,-5.531986e-05,0.0770862102508545
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,4,red,orange,2,0.668188095092773,860801.9699685,3.1761519999709,5,1,65,860807.3974237,1,1,,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.739582,1.633039e-05,-0.0700783729553223
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,5,red,orange,1,0.588098526000977,860810.2660162,8.29604769998696,1,1,,,,,,,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.537608,0.0005507355,-0.0800895690917969
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,6,orange,orange,2,0.676197052001953,860813.2739062,3.00789000000805,4,4,66,860819.3414237,1,1,,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2.547078,0.0002954434,0.0880985260009766
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,7,orange,orange,3,0.759658813476562,860823.329899,10.0559928000439,3,3,,,,,,,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.141908,0.0003300047,0.0834617614746094
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,8,red,orange,2,0.685470581054688,860827.0018842,3.67198520002421,2,3,,,,,,,2,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,8.223802,0.0004449155,-0.074188232421875
13,m,36,0,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,9,orange,orange,3,0.772750854492188,860830.4098074,3.40792319993488,1,4,,,,,,,2,0,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0.007407865,-0.0002087927,0.0872802734375
13,m,36,1,3,decreasing,11,14,11,10,1,orange,1,orange,1,150,390,860788.0885029,860838.8612349,860838.8624843,10,orange,orange,4,0.84912109375,860833.649981,3.24017360003199,2,5,85,860843.0054191,1,1,1,1,2,0,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1.100343,0.0005093957,0.0763702392578125
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,1,red,red,1,0.580590128898621,860847.3538868,3.29019400000107,5,1,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.798587,4.603958e-05,
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,2,red,red,2,0.661180257797241,860850.4578363,3.10394950001501,5,2,,,,,,,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26846,-0.0002328988,0.0805901288986206
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,3,red,red,3,0.738266468048096,860853.8579366,3.40010029997211,1,5,65,860858.3813786,2,1,,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.396339,2.535261e-05,0.0770862102508545
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,4,red,red,4,0.808344841003418,860860.9057876,7.04785099998116,2,1,,,,,,,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-7.177955,0.0004008237,0.0700783729553223
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,5,orange,red,3,0.74827766418457,860864.0338234,3.12803580006585,4,3,,,,,,,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8.039754,8.880312e-05,-0.0600671768188477
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,6,orange,red,2,0.676197052001953,860867.9857773,3.95195389993023,1,3,,,,,,,0,2,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8.17757,0.0004855312,-0.0720806121826172
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,7,orange,red,1,0.592735290527344,860870.5298055,2.54402819997631,2,4,,,,,,,0,2,0,0,2,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,-4.85345,0.00034977,-0.0834617614746094
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,8,red,red,2,0.685470581054688,860873.137822,2.60801650001667,1,4,57,860877.4374671,2,1,,1,0,2,0,0,2,0,0,0,0,2,1,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,8.212694,-0.0002719443,0.0927352905273438
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,9,orange,red,1,0.598190307617188,860880.5137642,7.37594220007304,3,2,,,,,,,0,2,0,0,2,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,10.09049,0.0009400443,-0.0872802734375
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,10,orange,neither,0,0.5,860883.2498311,2.73606689996086,1,1,,,,,,,1,2,0,0,2,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,10.00239,0.0001372956,-0.0981903076171875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,11,orange,orange,1,0.604736328125,860886.5218573,3.27202619996388,5,5,,,,,,,1,2,0,0,2,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,2,0,0,0,1,0,12.62442,0.0001488569,0.104736328125
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,12,orange,orange,2,0.70947265625,860889.1855617,2.66370440006722,3,1,,,,,,,1,2,1,0,2,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,2,0,0,0,1,0,5.191743,4.14917e-05,0.104736328125
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,13,red,orange,1,0.61279296875,860891.8098127,2.6242510000011,3,3,,,,,,,1,2,1,0,2,0,0,1,0,2,1,0,2,1,0,2,1,0,0,0,2,0,0,0,1,0,3.914331,0.000239684,-0.0966796875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,14,orange,orange,2,0.7255859375,860895.2981056,3.4882929000305,4,2,,,,,,,1,2,1,0,2,0,0,1,1,2,1,0,2,1,0,2,1,0,0,0,2,0,0,0,1,0,8.4822,0.0004106472,0.11279296875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,15,red,orange,1,0.623046875,860897.8178288,2.51972319989,4,5,54,860901.3334773,1,1,,1,1,2,1,0,2,0,0,1,1,2,1,0,2,1,0,2,1,0,0,0,2,0,0,2,1,0,8.090761,0.000405287,-0.1025390625
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,16,red,neither,0,0.5,860904.2897639,6.47193510003854,4,4,51,860912.1253633,2,1,,2,1,2,1,0,2,0,0,1,1,2,1,0,2,1,0,2,1,0,2,0,2,0,0,2,1,0,2.155627,0.0005296548,-0.123046875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,17,orange,orange,1,0.63671875,860914.5777669,10.2880029999651,2,2,,,,,,,1,2,1,0,2,0,1,1,1,2,1,0,2,1,0,2,1,0,2,0,2,0,0,2,1,0,-0.5707727,-0.0003936911,0.13671875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,18,red,neither,0,0.5,860919.9217986,5.34403170004953,3,4,,,,,,,1,2,1,0,2,0,1,1,1,2,1,0,2,1,0,2,1,2,2,0,2,0,0,2,1,0,-3.90602,-0.0004502872,-0.13671875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,19,red,red,1,0.65625,860922.4977617,2.57596309995279,4,1,,,,,,,1,2,1,2,2,0,1,1,1,2,1,0,2,1,0,2,1,2,2,0,2,0,0,2,1,0,13.54731,0.0003867619,0.15625
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,20,orange,neither,0,0.5,860928.8257947,6.32803299999796,5,3,,,,,,,1,2,1,2,2,0,1,1,1,2,1,0,2,1,1,2,1,2,2,0,2,0,0,2,1,0,14.76115,-0.0003044292,-0.15625
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,21,red,red,1,0.6875,860933.1377345,4.31193980004173,3,5,53,860937.1812196,2,1,,1,1,2,1,2,2,0,1,1,1,2,1,0,2,1,1,2,1,2,2,0,2,0,2,2,1,0,1.708291,-0.0001565052,0.1875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,22,orange,neither,0,0.5,860945.7135034,12.5757688999875,2,3,,,,,,,1,2,1,2,2,0,1,1,1,2,1,1,2,1,1,2,1,2,2,0,2,0,2,2,1,0,3.099621,-0.0002409587,-0.1875
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,23,orange,orange,1,0.75,860951.7536619,6.04015849996358,2,5,,,,,,,1,2,1,2,2,0,1,1,1,2,1,1,2,1,1,2,1,2,2,0,2,1,2,2,1,0,-12.80004,2.479897e-05,0.25
13,m,36,0,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,24,red,neither,0,0.5,860955.0737398,3.32007790007629,1,2,,,,,,,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,0,2,1,2,2,1,0,13.09254,0.0005974461,-0.25
13,m,36,1,4,decreasing,12,12,13,25,2,red,2,red,1,0,390,860844.0636928,860973.0217319,860973.0224281,25,red,red,1,1,860961.3899727,6.3162329000188,5,4,105,860978.1012128,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,0,9.049995,4.832394e-05,0.5
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,1,orange,orange,1,0.580590128898621,860982.9217634,3.76469530002214,2,3,56,860986.7411423,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.716492,0.0001254676,
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,2,orange,orange,2,0.661180257797241,860989.0016833,6.07991990004666,1,3,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103819,-0.0002594088,0.0805901288986206
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,3,orange,orange,3,0.738266468048096,860991.6973657,2.69568240002263,5,4,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.877014,0.0007923787,0.0770862102508545
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,4,red,orange,2,0.668188095092773,860995.0094867,3.31212099990807,4,2,,,,,,,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.683893,-7.708615e-06,-0.0700783729553223
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,5,red,orange,1,0.588098526000977,860998.081514,3.07202730001882,1,1,,,,,,,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.096883,0.0003203904,-0.0800895690917969
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,6,red,neither,0,0.5,861000.8656957,2.78418170008808,5,1,,,,,,,2,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5719298,-8.087594e-05,-0.0880985260009766
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,7,orange,orange,1,0.592735290527344,861004.4735907,3.60789499990642,4,4,,,,,,,2,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.151887,0.0005681201,0.0927352905273438
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,8,red,neither,0,0.5,861007.3855618,2.91197110002395,4,1,,,,,,,2,0,0,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.1300858,-0.0003155949,-0.0927352905273438
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,9,red,red,1,0.598190307617188,861010.6816203,3.29605850006919,1,4,53,861014.7891644,2,1,,1,2,0,0,2,2,0,0,0,2,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,-2.160918,-0.0001230771,0.0981903076171875
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,10,orange,neither,0,0.5,861017.6095792,6.92795889999252,2,2,,,,,,,2,0,0,2,2,0,1,0,2,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,-5.350639,-0.0002197945,-0.0981903076171875
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,11,orange,orange,1,0.604736328125,861021.3935593,3.78398009994999,3,5,,,,,,,2,0,0,2,2,0,1,0,2,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,9.148246,0.0001981197,0.104736328125
13,m,36,0,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,12,orange,orange,2,0.70947265625,861024.1935634,2.80000409996137,3,2,58,861031.8450961,1,1,,1,2,0,0,2,2,0,1,1,2,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1.388855,0.0005608452,0.104736328125
13,m,36,1,5,decreasing,10,15,10,13,1,orange,1,orange,1,120,510,860979.1570681,861038.0776589,861038.0787191,13,orange,orange,3,0.80615234375,861034.4655487,10.2719853000017,3,1,77,861041.4610604,1,1,1,1,2,0,1,2,2,0,1,1,2,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,2.56278,0.0003118615,0.0966796875
