participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,STV_regress_eeg_final,PCorrectChange,previousPCorrect
7,f,20,1,1,decreasing,8,8,17,12,2,green,2,green,1,130,130,672004.900308,672056.7037616,672056.7080237,12,green,green,6,0.953857421875,672046.0919823,1.99208890006412,1,4,61,672050.6714006,2,1,1,1,0,0,2,0,2,1,2,2,0,0,1,0,0,0,2,2,0,0,0,0,0,2,1,2,2,0,7.123543,0.00181122,0.04364013671875,0.91021728515625
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,1,blue,blue,1,0.580590128898621,672060.7562379,3.02670150005724,2,2,55,672064.9834585,1,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84303,0.000107797,0.0805901288986206,0.5
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,2,green,neither,0,0.5,672067.2603317,6.50409379997291,4,2,,,,,,,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.40509,0.001020834,-0.0805901288986206,0.580590128898621
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,3,green,green,1,0.584094047546387,672069.3803511,2.12001940002665,2,4,,,,,,,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-4.890046,-0.0001530645,0.0840940475463867,0.5
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,4,green,green,2,0.668188095092773,672071.4839153,2.10356419999152,4,1,,,,,,,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.07376169,0.0003135381,0.0840940475463867,0.584094047546387
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,5,green,green,3,0.74827766418457,672073.6117008,2.12778550002258,4,4,,,,,,,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,-7.808067,0.0003499779,0.0800895690917969,0.668188095092773
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,6,blue,green,2,0.676197052001953,672075.7640656,2.15236479998566,3,1,,,,,,,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,17.25654,0.0004542322,-0.0720806121826172,0.74827766418457
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,7,blue,green,1,0.592735290527344,672077.8278723,2.06380670005456,3,3,,,,,,,0,0,1,2,0,0,1,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,-6.704416,0.0004237449,-0.0834617614746094,0.676197052001953
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,8,green,green,2,0.685470581054688,672079.9718864,2.14401409996208,5,4,,,,,,,0,0,1,2,0,0,1,0,2,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,2.595899,0.0002159663,0.0927352905273438,0.592735290527344
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,9,green,green,3,0.772750854492188,672082.1078359,2.13594950002152,3,4,,,,,,,0,0,1,2,0,0,1,0,2,0,0,0,1,0,0,0,2,2,2,2,0,0,0,0,0,0,17.43977,0.001210625,0.0872802734375,0.685470581054688
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,10,blue,green,2,0.696380615234375,672084.2918345,2.18399859999772,3,5,67,672088.3913316,2,1,,1,0,0,1,2,0,0,1,0,2,0,0,0,1,0,0,0,2,2,2,2,0,0,1,0,0,0,22.36762,0.0011863,-0.0763702392578125,0.772750854492188
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,11,blue,green,1,0.604736328125,672090.619895,6.32806049997453,5,1,,,,,,,0,0,1,2,1,0,1,0,2,0,0,0,1,0,0,0,2,2,2,2,0,0,1,0,0,0,4.03394,0.000608523,-0.091644287109375,0.696380615234375
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,12,blue,neither,0,0.5,672092.7155858,2.09569079999346,1,1,,,,,,,1,0,1,2,1,0,1,0,2,0,0,0,1,0,0,0,2,2,2,2,0,0,1,0,0,0,-5.892368,-0.0001516629,-0.104736328125,0.604736328125
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,13,blue,blue,1,0.61279296875,672094.8838244,2.1682386000175,2,3,,,,,,,1,0,1,2,1,0,1,0,2,0,0,1,1,0,0,0,2,2,2,2,0,0,1,0,0,0,30.08181,0.0008923891,0.11279296875,0.5
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,14,green,neither,0,0.5,672097.0838881,2.20006369997282,1,4,,,,,,,1,0,1,2,1,0,1,0,2,0,0,1,1,0,0,2,2,2,2,2,0,0,1,0,0,0,33.33065,0.0009428879,-0.11279296875,0.61279296875
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,15,green,green,1,0.623046875,672099.267827,2.1839389000088,2,5,57,672106.2233455,2,1,,1,1,0,1,2,1,0,1,0,2,0,0,1,1,0,0,2,2,2,2,2,0,2,1,0,0,0,17.59753,0.0002724241,0.123046875,0.5
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,16,blue,neither,0,0.5,672108.2118619,8.94403490005061,1,5,,,,,,,1,0,1,2,1,0,1,0,2,0,0,1,1,0,0,2,2,2,2,2,1,2,1,0,0,0,5.996539,0.0008494176,-0.123046875,0.623046875
7,f,20,0,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,17,blue,blue,1,0.63671875,672110.4439859,2.23212399997283,5,3,,,,,,,1,0,1,2,1,0,1,0,2,0,0,1,1,0,1,2,2,2,2,2,1,2,1,0,0,0,14.13598,0.0006651289,0.13671875,0.5
7,f,20,1,2,decreasing,10,15,10,18,1,blue,1,blue,1,70,200,672057.7295364,672117.0279433,672117.0285918,18,blue,blue,2,0.7734375,672112.8757571,2.43177119991742,1,2,61,672119.8153504,1,1,1,1,1,0,1,2,1,1,1,0,2,0,0,1,1,0,1,2,2,2,2,2,1,2,1,0,0,0,25.29941,0.0004445635,0.13671875,0.63671875
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,1,green,green,1,0.580590128898621,672124.4438294,3.60085819999222,2,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-4.873767,7.35067e-05,0.0805901288986206,0.5
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,2,green,green,2,0.661180257797241,672127.7237638,3.27993439999409,1,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10.1098,0.0008695336,0.0805901288986206,0.580590128898621
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,3,blue,green,1,0.584094047546387,672130.0038062,2.28004240000155,3,2,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9.981105,0.0006834514,-0.0770862102508545,0.661180257797241
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,4,blue,neither,0,0.5,672132.3958455,2.39203930005897,1,3,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,25.35653,0.0004099786,-0.0840940475463867,0.584094047546387
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,5,blue,blue,1,0.588098526000977,672134.5718335,2.17598800000269,1,1,60,672139.2553594,1,1,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-7.104567,-0.0004399306,0.0880985260009766,0.5
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,6,green,neither,0,0.5,672141.4997669,6.92793339991476,5,5,51,672146.4154338,2,1,,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,21.25462,0.00100003,-0.0880985260009766,0.588098526000977
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,7,green,green,1,0.592735290527344,672148.37156,6.8717931000283,5,1,,,,,,,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,20.66958,0.001064617,0.0927352905273438,0.5
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,8,green,green,2,0.685470581054688,672150.483775,2.11221499997191,3,1,,,,,,,1,0,2,0,2,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,4.866875,0.0006246956,0.0927352905273438,0.592735290527344
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,9,blue,green,1,0.598190307617188,672152.5318304,2.04805540002417,5,2,,,,,,,1,0,2,0,2,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,18.18434,0.001151491,-0.0872802734375,0.685470581054688
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,10,blue,neither,0,0.5,672154.6358291,2.10399870004039,3,3,,,,,,,1,0,2,0,2,0,0,1,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,-8.267895,-0.0002929327,-0.0981903076171875,0.598190307617188
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,11,green,green,1,0.604736328125,672156.7317129,2.09588379994966,4,2,,,,,,,1,0,2,0,2,0,0,1,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,-10.78495,-0.0003079116,0.104736328125,0.5
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,12,green,green,2,0.70947265625,672158.691717,1.96000409999397,4,5,58,672163.9752304,2,1,,1,1,0,2,0,2,0,0,1,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,0,3.251151,0.0003473263,0.104736328125,0.604736328125
7,f,20,0,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,13,green,green,3,0.80615234375,672166.2757915,7.58407450001687,2,1,,,,,,,1,2,2,0,2,0,0,1,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,0,28.28455,0.0009207092,0.0966796875,0.70947265625
7,f,20,1,3,decreasing,9,9,16,14,2,green,2,green,1,110,310,672120.8429712,672172.7967781,672172.7972926,14,green,green,4,0.88671875,672168.5556997,2.27990820002742,4,4,64,672176.7031703,2,1,1,1,1,2,2,0,2,0,0,1,2,1,1,0,1,0,0,2,2,0,2,0,0,0,0,2,2,0,15.3625,0.0008133048,0.08056640625,0.80615234375
7,f,20,1,4,decreasing,11,14,11,1,2,green,1,blue,0,-100,210,672177.7209266,672185.2518061,672185.2527684,1,green,green,1,0.580590128898621,672181.2436672,3.52274059993215,5,3,54,672188.5592462,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.6051219,0.000356911,0.0805901288986206,0.5
7,f,20,1,5,decreasing,12,13,12,1,2,green,1,blue,0,-100,110,672189.5816072,672195.1315554,672195.1324051,1,green,green,1,0.580590128898621,672191.8997083,2.31810110004153,3,2,52,672197.7911827,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.746386,0.0001442247,0.0805901288986206,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,1,red,red,1,0.580590128898621,672212.9156471,2.95510339993052,1,1,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.642675,-2.040982e-05,0.0805901288986206,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,2,orange,neither,0,0.5,672215.2437001,2.32805300003383,1,4,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6.524267,0.0004495363,-0.0805901288986206,0.580590128898621
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,3,orange,orange,1,0.584094047546387,672217.1236848,1.87998470000457,5,2,,,,,,,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.305662,0.0007044979,0.0840940475463867,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,4,red,neither,0,0.5,672219.0116434,1.88795859995298,3,5,51,672222.2793377,2,1,,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5.40576,0.0004441412,-0.0840940475463867,0.584094047546387
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,5,orange,orange,1,0.588098526000977,672224.1876153,5.17597189999651,2,3,,,,,,,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,11.18251,7.914047e-05,0.0880985260009766,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,6,orange,orange,2,0.676197052001953,672226.0916321,1.90401680010837,1,3,,,,,,,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,-7.711103,0.0002346833,0.0880985260009766,0.588098526000977
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,7,red,orange,1,0.592735290527344,672228.0436023,1.95197019993793,5,4,,,,,,,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,2.279971,-0.0002649807,-0.0834617614746094,0.676197052001953
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,8,orange,orange,2,0.685470581054688,672229.9556133,1.91201099997852,4,2,,,,,,,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,-3.204444,-6.408661e-05,0.0927352905273438,0.592735290527344
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,9,red,orange,1,0.598190307617188,672231.8675915,1.91197820007801,5,1,,,,,,,2,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,3.226588,0.0009159821,-0.0872802734375,0.685470581054688
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,10,red,neither,0,0.5,672233.819615,1.95202349999454,4,4,55,672237.1591362,2,1,,2,2,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,-2.817772,0.0009093381,-0.0981903076171875,0.598190307617188
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,11,orange,orange,1,0.604736328125,672239.2195588,5.39994379994459,4,1,,,,,,,2,0,0,1,2,0,0,0,1,1,1,1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,29.29824,0.0008455007,0.104736328125,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,12,red,neither,0,0.5,672241.4433858,2.2238270000089,2,2,55,672245.503092,2,1,,2,2,0,0,1,2,0,2,0,1,1,1,1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,2.633344,0.0004658898,-0.104736328125,0.604736328125
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,13,orange,orange,1,0.61279296875,672247.6995265,6.25614069995936,3,2,,,,,,,2,0,0,1,2,0,2,1,1,1,1,1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,15.62315,0.0003735251,0.11279296875,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,14,orange,orange,2,0.7255859375,672249.6915542,1.99202770006377,3,1,,,,,,,2,0,1,1,2,0,2,1,1,1,1,1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,21.83866,0.0009524004,0.11279296875,0.61279296875
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,15,red,orange,1,0.623046875,672251.6116618,1.92010759992991,5,3,,,,,,,2,0,1,1,2,0,2,1,1,1,1,1,0,0,2,1,0,0,2,2,0,0,2,0,0,0,-13.36389,-7.601496e-05,-0.1025390625,0.7255859375
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,16,red,neither,0,0.5,672253.5553671,1.94370530010201,3,4,,,,,,,2,0,1,1,2,0,2,1,1,1,1,1,0,0,2,1,0,2,2,2,0,0,2,0,0,0,-6.096939,-0.0003911246,-0.123046875,0.623046875
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,17,red,red,1,0.63671875,672255.6515714,2.09620429994538,4,3,,,,,,,2,0,1,1,2,0,2,1,1,1,1,1,0,2,2,1,0,2,2,2,0,0,2,0,0,0,0.1731922,-0.0001516839,0.13671875,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,18,orange,neither,0,0.5,672257.7875303,2.13595889997669,2,4,,,,,,,2,0,1,1,2,0,2,1,1,1,1,1,0,2,2,1,1,2,2,2,0,0,2,0,0,0,16.80368,0.0009493779,-0.13671875,0.63671875
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,19,red,red,1,0.65625,672259.9635733,2.17604300007224,4,5,72,672262.8154045,2,1,,1,2,0,1,1,2,0,2,1,1,1,1,1,0,2,2,1,1,2,2,2,0,0,2,2,0,0,6.092665,0.0005116647,0.15625,0.5
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,20,orange,neither,0,0.5,672264.9316013,4.96802799997386,1,2,,,,,,,2,0,1,1,2,1,2,1,1,1,1,1,0,2,2,1,1,2,2,2,0,0,2,2,0,0,15.91513,0.0004208044,-0.15625,0.65625
7,f,20,0,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,21,red,red,1,0.6875,672266.9235744,1.99197309999727,2,5,,,,,,,2,0,1,1,2,1,2,1,1,1,1,1,0,2,2,1,1,2,2,2,0,2,2,2,0,0,15.61905,0.0006135029,0.1875,0.5
7,f,20,1,6,fixed,11,11,14,22,2,red,2,red,1,100,210,672209.9605437,672272.9180326,672272.9197213,22,red,red,2,0.875,672269.0675334,2.14395900000818,1,5,73,672276.2311018,2,1,1,1,2,0,1,1,2,1,2,1,1,1,1,1,0,2,2,1,1,2,2,2,2,2,2,2,0,0,24.51875,0.001167865,0.1875,0.6875
7,f,20,0,7,fixed,12,13,12,25,1,orange,1,orange,1,100,310,672277.2631896,672373.1314886,672373.1326179,1,red,red,1,0.580590128898621,672279.0275112,1.76432160008699,2,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.905921,-0.0006594342,0.0805901288986206,0.5
7,f,20,0,7,fixed,12,13,12,25,1,orange,1,orange,1,100,310,672277.2631896,672373.1314886,672373.1326179,2,red,red,2,0.661180257797241,672281.3155725,2.28806129994337,3,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.245418,0.0006416118,0.0805901288986206,0.580590128898621
7,f,20,0,7,fixed,12,13,12,25,1,orange,1,orange,1,100,310,672277.2631896,672373.1314886,672373.1326179,3,orange,red,1,0.584094047546387,672283.3314799,2.01590740005486,4,2,60,672286.3350565,2,1,,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17.46355,0.0007431225,-0.0770862102508545,0.661180257797241
7,f,20,0,7,fixed,12,13,12,25,1,orange,1,orange,1,100,310,672277.2631896,672373.1314886,672373.1326179,4,red,red,2,0.668188095092773,672288.019612,4.68813209992368,4,4,,,,,,,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4.521564,5.564734e-05,0.0840940475463867,0.584094047546387
